length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,web_traffic,dns_record,google_index,page_rank,status,domain_age_missing,domain_age_created
35.0,12,0,1,2,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.028571429,0.0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,2,2,2,8,6,8,4.0,4.0,4.0,2.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,251,0,0,1,2.0,1,0,1220
44.0,13,0,2,1,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,2,0,5,3,3,3,7,7,5,7,5.8,4.0,7.0,1.0,0,0,0,0,0,501,0.946107784,0.053892216,0,0,0,0.148148148,0,0.037037037,0,1,90.69767442,0,96.49122807,3.50877193,0,0,0,30.76923077,0,0,0,0,0,0,1832,771,0,1,6.0,0,0,9226
57.0,16,0,3,0,0.0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,8,8,8,5.571428571,5.5,5.6,0.0,0,0,0,0,0,41,0.926829268,0.073170732,0,0,0,0.0,0,0.0,0,0,100.0,0,50.0,50.0,0,0,0,75.0,0,0,0,0,1,0,236,77644,0,0,5.0,0,0,7069
35.0,27,0,3,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0.0,0,0,0,0,0,62,0.919354839,0.0806451609999999,0,0,0,0.4,0,0.2,0,0,71.42857143,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,287,0,0,0,1.0,0,0,4827
30.0,11,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.033333333,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,7,4,7,7,6,5.666666667,7.0,5.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,350,0,0,1,0.0,1,0,1111
32.0,23,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0.0,0,0,0,0,0,33,0.666666667,0.333333333,0,0,0,0.363636364,0,0.0,0,0,50.0,0,25.0,75.0,0,0,0,68.42105263,0,0,0,1,1,0,467,2773089,0,0,4.0,0,1,0
48.0,39,0,2,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,3,3,0,23,23,0,11.0,11.0,0.0,0.0,0,0,0,0,0,23,0.52173913,0.47826087,0,2,0,0.272727273,0,0.272727273,0,1,42.85714286,0,0.0,0.0,0,0,0,62.5,0,0,0,1,1,0,573,8721545,0,0,3.0,1,0,523
36.0,11,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,4,11,3,7,3,7,7,7,5.5,7.0,5.0,1.0,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,80,0,0,1,0.0,1,0,1015
66.0,14,0,1,2,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,5,1,9,10,9,11,10,11,10.0,10.0,10.0,0.0,0,0,0,0,0,37,0.567567568,0.432432432,0,0,0,0.0625,0,0.25,0,1,66.66666667,0,83.33333333,16.66666667,0,0,0,50.0,0,0,0,1,1,0,1897,0,0,0,2.0,0,0,1756
114.0,21,0,5,1,1.0,1,0,0,1,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,16,5,2,3,2,14,14,13,5.5,8.5,5.071428571,4.0,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,127,0,0,1,3.0,1,0,4621
24.0,16,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0.0,0,0,0,0,0,72,0.930555556,0.069444444,0,0,0,0.4,0,0.0,0,0,33.33333333,0,100.0,0.0,0,0,0,50.0,0,0,0,0,0,0,217,211021,0,0,2.0,0,0,2705
72.0,27,0,1,0,0.0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,2,23,2,23,23,8,6.625,23.0,4.285714286,0.0,0,0,0,0,0,13,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,0,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,299,8509505,0,1,0.0,1,0,431
39.0,17,0,2,0,0.0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,4,3,3,6,9,9,6,6.0,6.0,6.0,0.0,0,0,0,0,0,156,0.993589744,0.006410256,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,75.0,0,0,0,1,1,0,1960,0,0,1,2.0,1,0,6076
55.0,15,1,3,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.6181818179999999,0.8,0,0,1,1,1,3,0,0,0,0,1,1,9,5,3,3,3,32,3,32,6.222222222,3.0,8.8,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,0,1,1,0.0,1,1,0
28.0,20,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0.0,0,0,0,0,0,100,0.36,0.64,0,0,0,0.03125,0,0.125,0,1,78.26086957,0,2.325581395,97.6744186,0,0,0,8.333333332999999,0,0,0,1,1,0,50,1312,0,0,6.0,0,0,8350
79.0,13,1,3,1,0.0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0.0,0.126582278,0.0,0,0,0,0,0,3,1,0,0,0,1,0,12,6,2,3,2,15,6,15,4.75,4.5,4.8,3.0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,220,0,0,1,0.0,1,0,2618
34.0,16,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,9,9,4,4.75,5.5,4.0,0.0,1,0,0,0,0,831,0.91456077,0.08543923,0,0,0,0.450704225,0,0.1549295769999999,0,0,100.0,0,100.0,0.0,0,0,0,70.53941909,0,0,0,0,1,0,904,12,0,0,7.0,0,0,7131
27.0,17,0,2,1,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,4,3,1,3,1,4,4,1,3.0,3.666666667,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,250,0,0,1,0.0,1,0,2307
51.0,15,0,2,6,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,3,1,3,1,7,7,5,3.5555555560000003,5.0,3.142857143,0.0,0,0,0,0,0,198,0.929292929,0.070707071,0,0,0,0.214285714,0,0.071428571,0,1,90.0,0,83.33333333,16.66666667,0,0,0,88.04347826,0,0,0,0,0,0,1420,183,0,0,6.0,0,0,5885
63.0,13,0,2,6,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,9,3,2,3,2,9,5,9,4.777777778,4.0,5.0,0.0,0,0,0,0,0,17,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1344,286,0,0,7.0,0,0,7421
35.0,27,0,3,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,4,3,3,3,0,6,6,0,5.0,5.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,358,0,0,1,0.0,1,0,7
27.0,18,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0.0,0,0,0,0,0,92,0.836956522,0.163043478,0,0,0,0.2,0,0.266666667,0,0,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,281,50580,0,0,5.0,0,0,3737
31.0,22,0,2,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,7,7,0,5.333333333,5.333333333,0.0,0.0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1122,0,0,0,2.0,0,0,2529
36.0,29,0,2,0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,16,16,0,12.0,12.0,0.0,0.0,1,0,0,0,0,61,0.540983607,0.459016393,0,3,0,0.285714286,0,0.035714286,0,1,14.28571429,0,0.0,100.0,0,0,0,74.35897436,0,0,0,1,0,0,371,5498369,0,0,5.0,0,0,7298
21.0,13,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0.0,0,0,0,0,0,373,0.857908847,0.142091153,0,0,0,0.20754717,0,0.264150943,0,1,34.14634146,0,95.0,5.0,0,0,0,93.33333333,0,0,0,1,1,0,190,408392,0,0,3.0,0,0,7501
34.0,13,0,1,0,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,9,2,9,9,9,6.666666667,9.0,5.5,0.0,0,0,0,0,0,44,0.795454545,0.204545455,0,0,0,0.0,0,0.0,0,0,62.5,0,80.0,20.0,0,0,0,0.0,0,0,0,1,1,0,61,0,0,1,0.0,1,0,1400
24.0,16,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0.0,0,0,0,0,0,213,0.948356808,0.051643192,0,0,0,0.272727273,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,23.07692308,0,0,0,1,1,0,0,511701,0,0,5.0,0,0,5637
32.0,25,0,2,0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1.0,0.09375,0.12,0,0,0,0,1,2,0,0,1,0,1,0,2,1,8,8,0,12,12,0,10.0,10.0,0.0,0.0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,0,0,1,5.0,1,0,7295
62.0,26,0,4,0,0.0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1.0,0.064516129,0.153846154,0,0,0,0,0,3,0,0,1,0,0,0,8,2,1,1,1,14,9,14,5.375,4.75,6.0,0.0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,217,0,0,1,5.0,1,0,5627
43.0,35,0,4,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1.0,0.023255814,0.028571429,0,0,0,0,0,3,1,1,0,0,0,0,5,2,3,3,0,7,7,0,5.2,5.2,0.0,0.0,0,1,0,1,0,10,0.3,0.7,0,2,0,0.142857143,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0.0,1,1,0
78.0,29,0,3,0,0.0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1.0,0.012820513,0.034482759,0,0,1,0,0,3,0,0,0,0,0,0,9,2,2,11,2,13,13,11,6.444444444,12.0,4.857142857,0.0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,17964,0,1,3.0,1,0,7083
46.0,17,0,2,1,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,4,3,3,3,8,11,9,11,7.75,6.0,9.5,0.0,0,0,0,0,0,14,0.5,0.5,0,2,0,0.0,0,0.0,0,1,60.0,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,257,2349295,0,0,4.0,0,0,3029
118.0,42,1,4,0,0.0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1.0,0.127118644,0.0,0,0,0,1,0,3,0,0,0,0,1,0,12,5,2,3,2,17,13,17,7.833333333,8.75,7.375,0.0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,5816617,0,1,0.0,1,0,4003
30.0,22,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0.0,0.0,0,0,0,0,0,283,0.830388693,0.169611307,0,0,0,0.229166667,0,0.125,0,0,75.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,350,2894528,0,0,2.0,0,0,3303
128.0,50,1,4,1,0.0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0.0,0.1484375,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0.0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,5707171,0,1,0.0,1,0,3993
21.0,13,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0.0,0,0,0,0,0,28,0.75,0.25,0,1,0,0.0,0,0.142857143,0,1,70.0,0,0.0,100.0,0,0,0,87.5,0,0,0,0,1,0,144,0,0,0,4.0,0,0,2598
58.0,16,0,1,3,0.0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3,0,9,1,2,2,2,8,6,8,4.444444444,3.666666667,4.833333333,4.0,0,0,0,0,0,12,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,335,0,0,1,0.0,1,0,1857
40.0,24,0,3,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,2,2,3,12,12,4,5.2,6.333333333,3.5,0.0,0,0,0,0,0,9,0.8888888890000001,0.111111111,0,0,0,0.0,0,0.0,1,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,3,15984,0,1,5.0,1,0,2188
126.0,50,1,4,1,0.0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0.0,0.198412698,0.0,0,0,0,1,0,3,1,0,0,0,0,0,12,3,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0.0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,5707171,0,1,0.0,1,0,3992
20.0,11,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,1.0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,2,0,2,3,3,3,0,4,4,0,3.5,3.5,0.0,0.0,0,0,0,0,0,102,0.892156863,0.107843137,0,2,0,0.0,0,0.0,0,1,60.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,128,8732354,0,0,3.0,0,0,5351
63.0,15,1,2,0,1.0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0.0,0.111111111,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,1,3,11,3,11,11,10,6.285714286,11.0,5.5,0.0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,4,0,0,1,0.0,1,0,2188
92.0,36,0,2,1,0.0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.086956522,0.0,0,0,0,0,0,2,1,0,0,0,1,0,8,3,6,7,6,15,15,13,9.125,10.0,8.6,0.0,0,0,0,0,0,13,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,555,0,0,1,2.0,1,0,3828
29.0,21,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,14,14,0,8.5,8.5,0.0,0.0,0,0,0,0,0,25,0.36,0.64,0,3,0,0.1875,0,0.0,0,1,33.33333333,0,83.33333333,16.66666667,0,0,0,16.66666667,0,0,0,1,1,1,0,8061018,0,0,2.0,0,1,0
63.0,27,0,3,0,0.0,0,0,0,0,5,0,1,4,0,1,0,0,0,0,0,0,0,0,1.0,0.111111111,0.0,0,0,0,1,0,3,0,0,0,0,1,0,9,0,2,2,2,9,9,6,4.777777778,5.25,4.4,0.0,0,0,0,0,0,66,0.8939393940000001,0.106060606,0,0,0,0.571428571,0,0.0,0,1,73.68421053,0,50.0,50.0,0,0,0,100.0,0,0,0,1,1,0,151,2250,0,1,3.0,0,0,7156
54.0,21,0,2,0,0.0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,4,7,4,10,9,10,7.6,8.0,7.333333333,0.0,0,0,0,0,0,166,0.789156627,0.210843373,0,0,0,0.257142857,0,0.028571429,0,0,100.0,0,100.0,0.0,0,0,0,10.25641026,0,0,0,0,1,0,600,291,0,1,5.0,0,0,6340
61.0,31,0,2,1,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,5,0,4,10,4,16,16,10,9.2,13.0,6.666666667,0.0,0,0,0,0,0,85,0.635294118,0.364705882,0,1,0,0.032258065,0,0.032258065,0,1,50.0,0,6.666666667,93.33333333,0,0,0,85.29411765,0,0,0,1,0,0,133,2190,0,0,5.0,0,0,7616
66.0,12,0,3,1,1.0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,0,3,8,3,8,8,7,4.6,8.0,4.222222222,1.0,0,0,0,0,0,7,0.857142857,0.142857143,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,50.0,0,0,0,0,0,0,274,0,0,1,3.0,1,0,91
33.0,25,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,2,8,8,0,12,12,0,10.0,10.0,0.0,0.0,0,0,0,0,0,64,0.15625,0.84375,0,2,0,0.018518519,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,33.33333333,0,0,0,1,1,1,0,0,0,1,0.0,1,0,37
90.0,19,0,3,0,0.0,1,3,0,4,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.011111111,0.0,0,0,0,0,0,3,0,0,0,0,0,0,12,4,2,5,2,12,6,12,5.333333333,5.5,5.3,0.0,1,0,0,0,0,27,0.481481481,0.518518519,0,0,0,0.928571429,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,9273,0,0,5.0,0,1,0
114.0,26,1,3,2,0.0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1.0,0.210526316,0.0,0,0,0,0,0,3,1,0,0,0,2,0,12,5,2,3,2,32,10,32,7.75,7.0,8.0,2.0,0,0,0,0,0,22,0.545454545,0.454545455,0,1,0,0.0,0,0.0,0,1,40.0,0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,0,257,0,0,1,2.0,1,0,2300
70.0,16,0,2,1,0.0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0.0,0.042857143,0.0,0,0,0,0,0,2,1,0,0,0,1,0,8,2,1,5,1,13,6,13,6.375,5.5,6.666666667,0.0,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,2974,1,0,1,10.0,1,0,8348
41.0,11,0,2,0,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0.0,0.073170732,0.090909091,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,2,8,4,8,4.8,3.0,6.0,0.0,0,0,0,0,0,133,0.992481203,0.007518797,0,0,0,0.0,0,0.0,0,0,95.23809524,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,0,1009,0,0,7.0,0,1,0
33.0,15,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,8,8,8,8,6.333333333,5.5,8.0,0.0,0,0,0,0,0,42,0.738095238,0.261904762,0,1,0,0.0,0,0.272727273,0,1,70.0,0,87.5,12.5,0,0,0,50.0,0,0,0,1,0,0,0,297716,0,1,3.0,0,1,0
77.0,22,0,3,0,0.0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,3,3,3,16,14,16,7.375,8.5,7.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,149,1886126,0,0,5.0,0,0,6426
79.0,14,1,2,0,0.0,1,0,0,1,0,0,1,4,0,1,0,0,0,1,0,0,0,0,1.0,0.189873418,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,7,3,32,7,32,12.0,7.0,13.25,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1.0,1,0,4377
96.0,14,1,2,1,0.0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1.0,0.197916667,0.0,0,0,0,0,0,2,1,0,0,0,0,0,9,4,2,10,2,32,10,32,8.555555556,10.0,8.375,3.0,0,0,0,0,0,59,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,122,0,0,1,0.0,1,0,244
49.0,18,0,2,2,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,2,6,2,7,7,7,5.333333333,6.5,4.75,0.0,0,0,0,0,0,121,0.743801653,0.256198347,0,1,0,0.0,0,0.0,0,1,85.29411765,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,162,152882,0,0,3.0,0,0,7351
106.0,14,0,3,1,0.0,0,0,0,0,3,0,0,7,0,1,0,0,0,0,1,0,0,0,1.0,0.037735849,0.0,0,0,0,0,0,3,1,0,0,0,0,0,12,6,1,1,2,22,4,22,7.0,2.666666667,8.444444444,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,1717,0,0,0,3.0,0,0,8391
73.0,29,0,2,1,0.0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,4,3,3,5,21,21,7,7.714285714,12.0,6.0,1.0,0,0,0,0,0,83,0.987951807,0.012048193,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,88.88888889,0,0,0,1,1,0,372,0,0,1,0.0,1,0,1819
53.0,36,0,5,2,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.113207547,0.166666667,0,0,0,0,0,3,0,0,1,0,0,0,8,1,1,1,4,7,7,4,4.375,4.5,4.0,0.0,0,0,0,0,0,83,0.469879518,0.5301204820000001,0,2,0,0.363636364,0,0.022727273,1,1,0.0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,1,0,228,0,0,1,5.0,1,0,5616
